TIME							CHAIN_CONFIG.LOCAL_ADDRESS				CHAIN_CONFIG.CHAIN_LENGTH				CHAIN_CONFIG.PROPAGATION_MODE			CHAIN_CONFIG.BUS_MODE					last_probe_tx_time_ms					probe_timeout_ms						probe_timeout_occurred					probe_packet_received					terminating_node						propagation_queued						assignment_complete						discovery_complete						rx_drop_start								rx_drop_duration						rx_low									show_called_once						upstream_packets_receieved					time_ms_now									time_us_now										esp_get_free_heap_size()					uxTaskGetStackHighWaterMark(cpu_task)		uxTaskGetStackHighWaterMark(gpu_task)		frame_blending_amount						debug_led_opacity							fade_in_complete						GLOBAL_LED_BRIGHTNESS						freeze_led_image						transition_complete_flag				system_state_changed					current_system_state					system_state_transition_progress			system_state_transition_progress_shaped		transition_start_ms							transition_end_ms						transition_running						last_gpu_check_in							system_ready							SYSTEM_STATE.BRIGHTNESS						SYSTEM_STATE.TRANSITION_TYPE			SYSTEM_STATE.TRANSITION_DURATION_MS		SYSTEM_STATE.TOUCH_ACTIVE				SYSTEM_STATE.TOUCH_VALUE				STORAGE.TOUCH_THRESHOLD					STORAGE.TOUCH_HIGH_LEVEL				STORAGE.TOUCH_LOW_LEVEL					character_state_changed					current_character_state					dither_index
2023-09-23 21:53:48				0										1										1										1										93										298										1										0										1										0										1										1										21393										0										0										1										590										21412										47359										193288										5864										7008										0.00										0.00										1										1.00										0										0										1										0										0.46										0.50										21401										0										1										21436										1										1.00										0										250										0										37										nan										nan										nan										1										0										2
2023-09-23 21:53:49				0										1										1										1										93										298										1										0										1										0										1										1										21598										0										0										1										602										21663										36220										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										0										0.00										0.00										21606										0										0										21687										1										1.00										0										250										0										37										nan										nan										nan										0										0										1
2023-09-23 21:53:49				0										1										1										1										93										298										1										0										1										0										1										1										21900										0										1										1										614										21912										23186										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										1										0.00										0.00										21848										0										0										21935										1										1.00										0										250										0										38										nan										nan										nan										0										1										5
2023-09-23 21:53:49				0										1										1										1										93										298										1										0										1										0										1										1										22149										0										0										1										630										22167										17812										193288										5864										7008										0.00										0.00										1										1.00										0										0										1										0										0.50										0.50										22156										0										1										22191										1										1.00										0										250										0										37										nan										nan										nan										1										0										1
2023-09-23 21:53:49				0										1										1										1										93										298										1										0										1										0										1										1										22351										0										0										1										642										22416										3629										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										0										0.00										0.00										22360										0										0										22440										1										1.00										0										250										0										37										nan										nan										nan										0										0										7
2023-09-23 21:53:50				0										1										1										1										93										298										1										0										1										0										1										1										22598										0										0										1										654										22668										58865										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										1										0.00										0.00										22606										0										0										22691										1										1.00										0										250										0										38										nan										nan										nan										0										1										2
2023-09-23 21:53:50				0										1										1										1										93										298										1										0										1										0										1										1										22906										0										0										1										666										22917										45583										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										0										0.00										0.00										22853										0										0										22942										1										1.00										0										250										0										38										nan										nan										nan										0										0										3
2023-09-23 21:53:50				0										1										1										1										93										298										1										0										1										0										1										1										23156										0										0										1										682										23176										41863										193288										5864										7008										0.00										0.00										1										1.00										0										0										1										1										0.46										0.46										23165										0										1										23199										1										1.00										0										250										0										37										nan										nan										nan										1										1										1
2023-09-23 21:53:50				0										1										1										1										93										298										1										0										1										0										1										1										23361										0										0										1										694										23426										30602										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										1										0.00										0.00										23368										0										0										23449										1										1.00										0										250										0										38										nan										nan										nan										0										1										4
2023-09-23 21:53:51				0										1										1										1										93										298										1										0										1										0										1										1										23664										0										1										1										706										23677										19497										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										0										0.00										0.00										23614										0										0										23701										1										1.00										0										250										0										37										nan										nan										nan										0										0										3
2023-09-23 21:53:51				0										1										1										1										93										298										1										0										1										0										1										1										23912										0										0										1										722										23931										10813										193288										5864										7008										0.00										0.00										1										1.00										0										0										1										1										0.50										0.50										23919										0										1										23954										1										1.00										0										250										0										38										nan										nan										nan										1										1										4
2023-09-23 21:53:51				0										1										1										1										93										298										1										0										1										0										1										1										24113										0										0										1										734										24181										63783										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										1										0.00										0.00										24119										0										0										24203										1										1.00										0										250										0										37										nan										nan										nan										0										1										1
2023-09-23 21:53:51				0										1										1										1										93										298										1										0										1										0										1										1										24361										0										0										1										746										24431										51681										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										0										0.00										0.00										24368										0										0										24454										1										1.00										0										250										0										38										nan										nan										nan										0										0										7
2023-09-23 21:53:52				0										1										1										1										93										298										1										0										1										0										1										1										24666										0										0										1										762										24686										45326										193288										5864										7008										0.00										0.00										1										1.00										0										0										1										1										0.52										0.52										24674										0										1										24710										1										1.00										0										250										0										37										nan										nan										nan										1										1										6
2023-09-23 21:53:52				0										1										1										1										93										298										1										0										1										0										1										1										24867										0										0										1										774										24934										31095										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										1										0.00										0.00										24874										0										0										24957										1										1.00										0										250										0										38										nan										nan										nan										0										1										1
2023-09-23 21:53:52				0										1										1										1										93										298										1										0										1										0										1										1										25173										0										1										1										786										25185										19664										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										0										0.00										0.00										25121										0										0										25210										1										1.00										0										250										0										38										nan										nan										nan										0										0										7
2023-09-23 21:53:53				0										1										1										1										93										298										1										0										1										0										1										1										25424										0										0										1										802										25442										14480										193288										5864										7008										0.00										0.00										1										1.00										0										0										1										1										0.46										0.46										25431										0										1										25466										1										1.00										0										250										0										38										nan										nan										nan										1										1										2
